file_name,ot_checksum,downloaded_checksum,lines,is_downloaded
AOTFClickhouse/part-00158-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,5af47f432bc74d1b25cd6d24c96ad4086b352bce,5af47f432bc74d1b25cd6d24c96ad4086b352bce,72649,true
AOTFClickhouse/part-00004-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,af0ac0f8d3912fd1a870ecdcd1423f026fef0505,af0ac0f8d3912fd1a870ecdcd1423f026fef0505,82376,true
AOTFClickhouse/part-00119-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,d88834c2ebf1881604e888de7ecc0295790aadb1,d88834c2ebf1881604e888de7ecc0295790aadb1,51515,true
AOTFClickhouse/part-00183-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,8a8dc9c42d5945a93cf35d0d8978f7de64dfa2b0,8a8dc9c42d5945a93cf35d0d8978f7de64dfa2b0,39083,true
AOTFClickhouse/part-00017-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,bb6163aea446d5cdddd9866de11aee7dd10e6ecb,bb6163aea446d5cdddd9866de11aee7dd10e6ecb,37131,true
AOTFClickhouse/part-00112-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,271c5ab998a447cbb2b7ee59b5bb2368b829aba7,271c5ab998a447cbb2b7ee59b5bb2368b829aba7,49483,true
AOTFClickhouse/part-00078-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,19d9541e1325fac8e13be605aac99e71f6c8ea08,19d9541e1325fac8e13be605aac99e71f6c8ea08,79043,true
AOTFClickhouse/part-00121-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,6710adf2f72f382bcc59d1e5f5118b010864923a,6710adf2f72f382bcc59d1e5f5118b010864923a,93763,true
AOTFClickhouse/part-00077-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,7f256a3a962235f1fc687aea035d83f57487b3a4,7f256a3a962235f1fc687aea035d83f57487b3a4,62497,true
AOTFClickhouse/part-00162-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,6faf53004f1a07976c49dfcb30cd8610112d7de5,6faf53004f1a07976c49dfcb30cd8610112d7de5,63853,true
AOTFClickhouse/part-00111-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,1d13403f65c2f2f60371798ea33fe9b24bc8df69,1d13403f65c2f2f60371798ea33fe9b24bc8df69,49590,true
AOTFClickhouse/part-00072-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,aeaa81356ccc9bfd93de8d79590044704f2970e9,aeaa81356ccc9bfd93de8d79590044704f2970e9,69604,true
AOTFClickhouse/part-00032-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,00f0410b9264016673df4e59962bc9e549a612aa,00f0410b9264016673df4e59962bc9e549a612aa,35583,true
AOTFClickhouse/part-00134-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,2100a0e5e0d2ea12b0dee3f3206cf89cf66653c6,2100a0e5e0d2ea12b0dee3f3206cf89cf66653c6,69247,true
AOTFClickhouse/part-00151-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,6306ea5492dc370a2044eddcff921d24a39dc65b,6306ea5492dc370a2044eddcff921d24a39dc65b,56628,true
AOTFClickhouse/part-00105-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,42d9dad1036efbf696d9f7fdb217fc60d4d800d0,42d9dad1036efbf696d9f7fdb217fc60d4d800d0,40637,true
AOTFClickhouse/part-00054-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,b3eaa4af446a9385aed95fbaf88e3f01ff20194a,b3eaa4af446a9385aed95fbaf88e3f01ff20194a,34747,true
AOTFClickhouse/part-00079-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,d7c9fc822f2657f34c228eb48e284f277f7aa143,d7c9fc822f2657f34c228eb48e284f277f7aa143,38588,true
AOTFClickhouse/part-00063-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,98cfa661bd33c03d40ef6120e3de871f36ae3029,98cfa661bd33c03d40ef6120e3de871f36ae3029,53030,true
AOTFClickhouse/part-00031-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,f09068670643ba090328396903a1fc37985e6057,f09068670643ba090328396903a1fc37985e6057,68798,true
AOTFClickhouse/part-00102-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,e5db88f3ff95a6a53351b0f3f29f5f6bc95a8c0b,e5db88f3ff95a6a53351b0f3f29f5f6bc95a8c0b,32801,true
AOTFClickhouse/part-00137-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,88124d8a6e83b6482e131cb1b75c81d68da19912,88124d8a6e83b6482e131cb1b75c81d68da19912,27249,true
AOTFClickhouse/part-00020-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,a2eb54051f38cdd7643606c5541ca714183acc54,a2eb54051f38cdd7643606c5541ca714183acc54,111585,true
AOTFClickhouse/part-00148-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,957e07c1b96e418e1b6264060623494a2bc5daff,957e07c1b96e418e1b6264060623494a2bc5daff,61337,true
AOTFClickhouse/part-00098-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,a2b669650146542cb7b41c906d9a70b7c552aac7,a2b669650146542cb7b41c906d9a70b7c552aac7,49990,true
AOTFClickhouse/part-00104-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,794e663792b819e8425f798f0b6cd4194d08aef1,794e663792b819e8425f798f0b6cd4194d08aef1,146900,true
AOTFClickhouse/part-00155-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,627aaa65a1800376ebe63e0c80e585cd5f81328a,627aaa65a1800376ebe63e0c80e585cd5f81328a,68751,true
AOTFClickhouse/part-00093-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,870df357b29f01977d8543201a17dc5184621170,870df357b29f01977d8543201a17dc5184621170,74478,true
AOTFClickhouse/part-00101-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,5cd58bf7b3afdfcef1f68250d385d5e741c352c5,5cd58bf7b3afdfcef1f68250d385d5e741c352c5,79983,true
AOTFClickhouse/part-00199-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,0c2bdaf6157ae142b010fbd29c15f0ce679cdd48,0c2bdaf6157ae142b010fbd29c15f0ce679cdd48,87386,true
AOTFClickhouse/part-00127-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,1acd27fca2f1f51ad1a7d9156bfe69f99f453a64,1acd27fca2f1f51ad1a7d9156bfe69f99f453a64,184416,true
AOTFClickhouse/part-00015-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,0c8ce53f5397295f15282507aa4b119a8c33f814,0c8ce53f5397295f15282507aa4b119a8c33f814,66591,true
AOTFClickhouse/part-00157-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,ab352798978e8c5b991369914b950a6e9aef3ac1,ab352798978e8c5b991369914b950a6e9aef3ac1,63972,true
AOTFClickhouse/part-00057-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,7fdeb49bfc7687b38d31deaf4756472fb7dc0268,7fdeb49bfc7687b38d31deaf4756472fb7dc0268,64516,true
AOTFClickhouse/part-00022-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,81890ef80ec17380e92ad27b287e1033cdfa0dae,81890ef80ec17380e92ad27b287e1033cdfa0dae,28770,true
AOTFClickhouse/part-00087-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,6ac7a74cc011275006f1743b2d2f300561da8870,6ac7a74cc011275006f1743b2d2f300561da8870,69546,true
AOTFClickhouse/part-00080-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,7a1b9ccd4c6e0db60891c0ef743c9c7af9c29c05,7a1b9ccd4c6e0db60891c0ef743c9c7af9c29c05,54820,true
AOTFClickhouse/part-00132-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,fdbb346f0cb2977c598683a11e9e770f2ce53d81,fdbb346f0cb2977c598683a11e9e770f2ce53d81,34629,true
AOTFClickhouse/part-00021-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,cc1a642c945db9abd323a546bef81c33b1f11f07,cc1a642c945db9abd323a546bef81c33b1f11f07,44730,true
AOTFClickhouse/part-00108-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,54ae0efc2bb437d6ea63719921bad847fa8b7a96,54ae0efc2bb437d6ea63719921bad847fa8b7a96,86714,true
AOTFClickhouse/part-00019-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,23bb3c8304913213c21be22961b0aa9f809c3412,23bb3c8304913213c21be22961b0aa9f809c3412,60460,true
AOTFClickhouse/part-00000-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,0013cdc6b08d5cc639d9c8ea743675d2aea0f4e0,0013cdc6b08d5cc639d9c8ea743675d2aea0f4e0,32618,true
AOTFClickhouse/part-00171-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,d4440df0bf03f3e9926e708be27ea4149bebba89,d4440df0bf03f3e9926e708be27ea4149bebba89,50468,true
AOTFClickhouse/part-00042-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,0353099cb987fcad5d39b0c840cbf9b3d49a7ace,0353099cb987fcad5d39b0c840cbf9b3d49a7ace,37026,true
AOTFClickhouse/part-00018-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,9926b58dff914de1af301d03a055f7d5b13f159a,9926b58dff914de1af301d03a055f7d5b13f159a,78250,true
AOTFClickhouse/part-00073-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,bb57eada435a6423fa4314a752d359593c48c0ba,bb57eada435a6423fa4314a752d359593c48c0ba,54582,true
AOTFClickhouse/part-00096-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,23195f3aee18c03ab9ed5b2f3ca028920442b3b3,23195f3aee18c03ab9ed5b2f3ca028920442b3b3,67159,true
AOTFClickhouse/part-00094-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,9e5be981b24405a75ea77900856e6b27a6e0be08,9e5be981b24405a75ea77900856e6b27a6e0be08,61040,true
AOTFClickhouse/part-00126-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,ae3e2dc47dbee511c120dce46fa1f07e47c82732,ae3e2dc47dbee511c120dce46fa1f07e47c82732,45849,true
AOTFClickhouse/part-00066-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,69a381c4bd05fe343955ff6d381a7fc530171015,69a381c4bd05fe343955ff6d381a7fc530171015,33100,true
AOTFClickhouse/part-00146-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,baf95cc2558a3f4ec795e21798d0ec64b49ce5ae,baf95cc2558a3f4ec795e21798d0ec64b49ce5ae,37546,true
AOTFClickhouse/part-00075-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,1e88af8f6b4503e1a6f4049081e063772a86c11b,1e88af8f6b4503e1a6f4049081e063772a86c11b,31875,true
AOTFClickhouse/part-00184-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,b847d1e962da250ca0b11bd8bc7c4f2bf7d7af3e,b847d1e962da250ca0b11bd8bc7c4f2bf7d7af3e,45008,true
AOTFClickhouse/part-00166-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,145073a51f11636821b08dc4a31b0985d9c2ac6e,145073a51f11636821b08dc4a31b0985d9c2ac6e,63923,true
AOTFClickhouse/part-00173-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,c0f0480e34abcf61d466ddaa33c87de030b26ace,c0f0480e34abcf61d466ddaa33c87de030b26ace,105924,true
AOTFClickhouse/part-00188-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,3644887a1fa0e465e4ebd7000904486655041a19,3644887a1fa0e465e4ebd7000904486655041a19,69519,true
AOTFClickhouse/part-00193-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,dfe2ce1eb3e8579379915e8d975d5a4bc5101db3,dfe2ce1eb3e8579379915e8d975d5a4bc5101db3,79711,true
AOTFClickhouse/part-00016-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,59c2a83304594e5972574d6a9141029006f2808c,59c2a83304594e5972574d6a9141029006f2808c,229210,true
AOTFClickhouse/part-00047-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,c4d31821b4a146708b4c0acea8b0b74ed0697043,c4d31821b4a146708b4c0acea8b0b74ed0697043,64027,true
AOTFClickhouse/part-00008-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,720ef123b5ba78caf0f3d12ef14e56a3b384e890,720ef123b5ba78caf0f3d12ef14e56a3b384e890,49949,true
AOTFClickhouse/part-00046-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,c917e860a8dfbabea8f06153086ec1e905d55607,c917e860a8dfbabea8f06153086ec1e905d55607,173819,true
AOTFClickhouse/part-00100-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,58429b0d420f2e2c491aa9912e7e5099d7c9e713,58429b0d420f2e2c491aa9912e7e5099d7c9e713,95236,true
AOTFClickhouse/part-00088-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,350900188fd478dee1af27099bc5b30113b1f614,350900188fd478dee1af27099bc5b30113b1f614,50704,true
AOTFClickhouse/part-00138-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,ac6d3f5f624c3667ada543b3431cab94cc37294e,ac6d3f5f624c3667ada543b3431cab94cc37294e,62684,true
AOTFClickhouse/part-00070-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,64e6e5bd78c86e9b0b09fa6d5df9ae255ecbe5c6,64e6e5bd78c86e9b0b09fa6d5df9ae255ecbe5c6,96666,true
AOTFClickhouse/part-00064-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,3dd2a938ed54161106be2f038190d126fa679a40,3dd2a938ed54161106be2f038190d126fa679a40,79743,true
AOTFClickhouse/part-00109-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,8374e5bababf05cd7b824ed267e3655c9440b58a,8374e5bababf05cd7b824ed267e3655c9440b58a,124734,true
AOTFClickhouse/part-00156-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,a8d34ce3c4aa666a303b0d1667b27ac13ac424cf,a8d34ce3c4aa666a303b0d1667b27ac13ac424cf,75342,true
AOTFClickhouse/part-00118-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,f1907f19f014689b2d08d59afd74776a02fc54b9,f1907f19f014689b2d08d59afd74776a02fc54b9,54845,true
AOTFClickhouse/part-00110-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,2b2bf6933d5eae7a52b529ea8c80fde8de669017,2b2bf6933d5eae7a52b529ea8c80fde8de669017,74468,true
AOTFClickhouse/part-00090-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,bba914ac533f366e1f69d061ece6d433a193b496,bba914ac533f366e1f69d061ece6d433a193b496,62452,true
AOTFClickhouse/part-00059-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,328bab4293f348412cb2d86ded0ad4bc23128a80,328bab4293f348412cb2d86ded0ad4bc23128a80,40464,true
AOTFClickhouse/part-00113-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,29d6c56047ea44ebb4744615d2211678cd978e78,29d6c56047ea44ebb4744615d2211678cd978e78,46406,true
AOTFClickhouse/part-00167-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,1257850f84e4eceb1c7c6342d9e01ce68d5bea24,1257850f84e4eceb1c7c6342d9e01ce68d5bea24,126671,true
AOTFClickhouse/part-00002-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,7fe74bf5ad0c220ac62199c233b9c6a2d522ac7a,7fe74bf5ad0c220ac62199c233b9c6a2d522ac7a,30452,true
AOTFClickhouse/part-00060-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,40c8d69bd05aa79eb894bdf307f6d82a548fb976,40c8d69bd05aa79eb894bdf307f6d82a548fb976,51916,true
AOTFClickhouse/part-00045-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,617e14f7a60d252e81a612f0f04e17748373a109,617e14f7a60d252e81a612f0f04e17748373a109,195122,true
AOTFClickhouse/part-00186-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,5ac6816b1c3f6bc37fa1ea865a5d8bf77cbafb28,5ac6816b1c3f6bc37fa1ea865a5d8bf77cbafb28,108328,true
AOTFClickhouse/part-00010-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,307e210c8aeb6ca652527794d0f35f09d5fa620a,307e210c8aeb6ca652527794d0f35f09d5fa620a,47568,true
AOTFClickhouse/part-00055-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,a726037e4b9e14f4e23d55140c72c8775e299cbc,a726037e4b9e14f4e23d55140c72c8775e299cbc,97476,true
AOTFClickhouse/part-00013-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,0e5b3ddc518adbcf3add34b619188b37cd33f94f,0e5b3ddc518adbcf3add34b619188b37cd33f94f,46651,true
AOTFClickhouse/part-00051-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,0711cb163004f36a9a86b3e0d3fef82ca2658a51,0711cb163004f36a9a86b3e0d3fef82ca2658a51,152346,true
AOTFClickhouse/part-00043-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,31a8c3310687d5c014837988cff2326e0e9acf26,31a8c3310687d5c014837988cff2326e0e9acf26,110716,true
AOTFClickhouse/part-00026-3faac930-8713-4a9d-b1fb-6799d8c84aa5-c000.json,fa03878b5d5f27b6f41a93084c0a5b4e3f7da8a5,fa03878b5d5f27b6f41a93084c0a5b4e3f7da8a5,51124,true
